AC NAME,STATE/UT NAME,AC NO.,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS,DIFF
Markapuram,Andhra Pradesh,111, Suresh Kumar Natha,MALE,48.0,GENERAL,PPOI,FLUTE,56,0.0,56,0.03151130468055415,210105,92624
Giddalur,Andhra Pradesh,112, Anna Rambabu,MALE,54.0,GENERAL,YSRCP,Ceiling Fan,129688,3423.0,133111,67.90130384215144,238144,0
Giddalur,Andhra Pradesh,112, Ashok Reddy Muthumula,MALE,50.0,GENERAL,TDP,Bicycle,51210,866.0,52076,26.56450855965231,238144,81035
Giddalur,Andhra Pradesh,112, NOTA,,,,NOTA,NOTA,3618,5.0,3623,1.8481299353180027,238144,129488
Giddalur,Andhra Pradesh,112, Byraboina Chandra Sekhar,MALE,48.0,GENERAL,JnP,Glass Tumbler,3040,88.0,3128,1.595625293313473,238144,129983
Giddalur,Andhra Pradesh,112, Pagadala Pedda Rangaswami,MALE,47.0,GENERAL,INC,Hand,1778,58.0,1836,0.9365626721622559,238144,131275
Giddalur,Andhra Pradesh,112, Pidatala Saraswathi,FEMALE,39.0,GENERAL,BJP,Lotus,403,371.0,774,0.3948254402252648,238144,132337
Giddalur,Andhra Pradesh,112, Sare Janardhan Nayudu,MALE,38.0,GENERAL,IND,Basket containing Fruits,408,6.0,414,0.21118570058560673,238144,132697
Giddalur,Andhra Pradesh,112, Ramana Reddy Undela,MALE,49.0,GENERAL,IND,Tractor Chalata Kissan,277,0.0,277,0.1413005774449591,238144,132834
Giddalur,Andhra Pradesh,112, Sk. Rasheed,MALE,33.0,GENERAL,IND,Dish Antenna,214,0.0,214,0.10916362300801893,238144,132897
Giddalur,Andhra Pradesh,112, Annagaani Sudhakar,MALE,36.0,ST,NVSP,Gas Cylinder,130,0.0,130,0.06631435042543206,238144,132981
Giddalur,Andhra Pradesh,112, Mudavath Lakshmi Rama Naik,MALE,26.0,ST,IND,Bat,128,1.0,129,0.06580424003754412,238144,132982
Giddalur,Andhra Pradesh,112, Gotham Pandu Rangaiah,MALE,30.0,GENERAL,IND,Petrol Pump,112,10.0,122,0.062233467322328546,238144,132989
Giddalur,Andhra Pradesh,112, A. Hari Babu,MALE,41.0,GENERAL,IND,FLUTE,103,2.0,105,0.05356159072823359,238144,133006
Giddalur,Andhra Pradesh,112, G. Pulla Reddy,MALE,53.0,GENERAL,IND,Battery Torch,97,0.0,97,0.04948070762513007,238144,133014
Kanigiri,Andhra Pradesh,113, Burra Madhu Sudhan Yadav,MALE,48.0,GENERAL,YSRCP,Ceiling Fan,111553,1177.0,112730,58.479016444467504,232084,0
Kanigiri,Andhra Pradesh,113, Dr. MUKKU UGRA NARASIMHA REDDY,MALE,44.0,GENERAL,TDP,Bicycle,70885,942.0,71827,37.26046584012035,232084,40903
Kanigiri,Andhra Pradesh,113, Mannepalli Lakshmi Narayana,MALE,51.0,GENERAL,CPI,Ears of Corn And Sickle,2428,6.0,2434,1.2626446023758884,232084,110296
Kanigiri,Andhra Pradesh,113, NOTA,,,,NOTA,NOTA,2246,2.0,2248,1.1661565596306478,232084,110482
